9772,11,24
895,11,21
695,30,17
236,11,24
3967,2,14
42079,52,12
345,51,17
186,53,20
393,52,18
294,51,9
494,48,17
265,47,15
664,44,19
205,43,17
84,48,12
114,42,13
255,47,18
385,39,18
964,34,16
185,33,18
683,29,18
72,42,18
433,26,18
884,21,19
8,39,17
1568,13,18
645,30,11
474,9,18
169,33,11
985,9,2
142,30,10
965,13,13
525,29,4
884,29,4
444,19,15
704,21,16
355,29,3
172,30,13
376,21,19
375,29,12
834,29,1
44,24,20
84,30,10
745,29,5
594,24,23
1555,24,20
1706,24,17
94,26,5
834,26,22
514,24,5
854,24,17
4588,21,18
835,21,21
414,30,14
385,25,17
454,30,11
3587,13,12
575,12,24
84,30,12
1085,13,18
405,9,3
582,8,18
354,11,20
154,30,15
725,8,17
934,6,9
553,2,23
503,1,18
854,1,21
356586,11,18
856,11,21
2105,19,21
965,42,13
1140,3,23
794,11,24
792,42,20
785,37,13
535,42,24
885,30,3
511,42,24
362,30,6
654,11,21
175,30,10
834,30,4
844,30,8
834,30,13
2444,35,22
1316,51,24
1978,30,4
2015,24,24
934,51,5
26874,1,18
4887,11,18
1219,42,21
3258,24,24
1165,30,3
894,11,24
664,8,18
234,11,20
4016,35,22
1322,11,21
604,35,22
1521,26,24
875,26,7
834,26,4
254,24,14
4195,35,22
1195,35,22
118,11,24
664,3,22
2605,11,21
10,35,19
965,11,24
1305,11,21
1366,21,23
252648,52,15
385,51,17
304,50,3
1064,47,16
1105,44,18
385,43,18
354,42,16
1066,39,5
1894,34,13
1534,30,4
264,29,15
1185,26,15
765,24,11
1195,21,8
733,19,10
3857,9,12
334,8,13
703,6,14
1184,3,13
664,1,3
304685,44,23
455,52,19
343,47,20
415,44,22
3586,44,23
3837,44,23
4788,52,22
7465,24,19
455,25,24
105,26,16
221,49,24
613,26,23
1005,26,17
14263,42,5
182,43,9
1905,35,22
155,44,23
705,49,20
224,44,15
846,44,20
98038,17,23
865,17,20
1995,26,18
615,53,6
230,26,15
834,35,23
41,26,23
1234,35,19
2127,35,20
2885,31,20
119985,6,23
2625,35,18
1151,3,21
1014,1,17
741,35,18
835,35,22
158478,35,19
2036,2,24
262,22,19
3447,29,3
364,35,22
844,35,18
257788,11,13
2005,17,14
695,19,10
686,21,14
1034,24,13
616,26,8
1012,29,14
683,31,12
605,33,14
395,34,8
1604,39,13
955,42,14
294,43,16
316,44,8
973,47,14
334,48,14
1005,51,5
345,52,11
354,53,14
75430,53,15
305,52,18
345,51,12
1154,48,15
395,47,14
1605,43,15
1137,40,15
413,39,13
1967,34,14
444,33,13
764,31,15
710,29,4
1204,26,16
775,24,15
415,23,5
734,21,15
1245,18,10
2676,11,15
875,9,3
352,8,16
1885,3,14
333,2,17
394,1,13
79636,1,14
684,2,4
1393,1,13
764,8,13
123,9,19
21,19,5
666,26,12
205,19,18
21,29,13
148,21,20
624,39,18
104,31,18
205,34,14
284,48,5
204,51,11
55,42,13
53,52,5
21,43,15
247,47,18
405,53,15
550797,1,15
122,2,13
614,8,15
73,9,15
293,12,18
725,21,20
235,24,19
95,25,16
64,26,19
44,27,13
154,29,15
86,30,16
52,31,19
225,34,18
193,37,18
165,39,19
154,48,10
105,43,16
265,47,17
294,51,21
54,52,20
45,53,6
45762,35,22
800,9,23
507,35,21
973,35,7
2108,9,22
4270,35,19
214,9,22
681,35,16
1556,44,4
1944,35,15
836,35,19
2815,35,17
4528,35,4
68419,35,6
2795,35,5
834,35,2
1043,35,5
824,35,2
1024,35,5
835,35,1
942,35,4
1295,35,1
1154,35,4
905,35,1
853,35,4
2124,35,4
1024,35,1
834,35,4
845,35,1
854,35,4
3185,35,1
833,35,4
845,35,1
883,35,4
1765,35,4
993,35,1
1195,35,4
843,35,1
2516,35,4
1123,35,1
895,35,4
2224,35,4
1044,35,1
894,35,4
833,35,1
194,53,19
485,52,11
164,35,4
504,51,20
324,35,1
1195,35,4
823,35,1
163,48,7
2686,35,4
1794,35,4
884,35,1
905,35,4
3836,35,4
873,35,1
1143,35,4
924,35,1
1104,35,4
854,35,1
835,35,4
934,35,1
873,35,4
2425,35,5
864,35,1
1714,35,1
824,35,5
835,35,1
1004,35,4
2154,35,4
893,35,1
1124,35,4
965,35,1
1844,35,1
884,35,4
904,35,1
1805,35,1
823,35,5
2496,35,5
824,35,2
1764,35,5
3195,35,1
834,35,4
1454,35,1
854,35,4
833,35,1
894,35,5
855,35,1
1935,35,7
842,35,1
3206,35,4
874,35,1
656211,53,13
384,52,18
335,51,18
1165,48,4
284,47,4
1145,44,19
363,43,20
1056,40,21
364,39,18
1776,34,16
414,33,20
726,31,20
720,29,19
1085,26,21
715,24,16
1165,21,21
3087,13,13
764,11,20
776,9,20
403,8,20
693,6,8
1494,2,17
413,1,21
326325,1,14
454,2,14
1565,6,12
693,8,11
413,9,3
794,11,12
3926,21,15
1185,24,12
405,25,14
354,26,6
1224,29,15
786,31,7
3185,39,14
1165,42,13
355,43,14
425,44,18
1206,47,14
1204,50,17
355,51,12
434,52,15
345,53,10
1116782,2,3
371,3,12
1514,6,6
954,8,11
524,9,5
342,8,1
623,9,3
191,11,6
14943,30,15
1849,31,15
1605,34,9
964,37,4
1054,39,9
1704,42,7
504,44,11
1355,47,4
384,48,11
1305,51,10
425,52,8
833,53,15
159704,1,17
443,2,17
2374,8,14
453,9,15
885,11,14
6088,19,15
846,21,17
1214,24,17
396,25,15
344,26,6
1304,29,19
797,31,18
404,32,15
875,34,18
2016,39,16
1165,42,16
405,43,18
403,44,18
1176,47,18
435,48,20
1145,51,7
444,52,16
334,53,15
1767113,35,14
3437,35,5
1944,29,18
1315,29,23
777,35,3
1474,46,19
2557,29,14
914,29,3
166,35,15
4337,35,7
854,35,4
894,35,7
3069,13,17
1885,2,18
3166,2,5
1233,2,18
903,2,17
3436,2,20
864,2,14
1212868,35,15
985,35,5
832,35,14
975,35,16
914,5,20
71,35,10
1916,35,16
