1419747,28,15
775,26,15
814,24,14
2616,18,15
2557,12,18
1254,9,5
482,8,18
3107,1,15
287336,53,19
505,52,16
384,53,15
275,51,21
566,52,6
372,51,18
465,52,2
994,51,17
344,52,3
864,52,3
874,52,6
2035,52,3
834,52,10
855,52,7
673,51,19
225,52,8
834,52,1
1364,52,5
874,52,10
354,48,19
515,52,4
854,48,16
21,52,9
877,52,10
84,47,13
795,52,9
44,47,18
835,52,10
1795,52,4
834,52,1
1354,44,20
165,52,3
1144,44,7
163,52,3
694,43,3
293,52,3
1836,42,18
1284,52,7
1034,52,4
2345,40,16
2556,52,3
884,52,4
873,52,4
885,52,4
873,52,3
874,52,4
874,52,4
835,52,9
843,52,10
875,52,6
2424,52,3
1084,52,4
834,52,10
1716,52,11
2055,52,6
644,37,16
404,51,15
515,37,2
1605,48,16
374,47,13
235,37,15
1055,37,13
293,44,18
546,37,20
427,42,17
2884,35,15
875,35,16
625,33,19
855,33,10
1031,30,9
584,29,4
564,28,16
845,28,13
214,26,17
985,26,16
203,24,19
416,25,12
2126,21,19
4747,11,16
845,11,13
664,9,14
603,8,20
2887,2,13
363,1,7
746101,1,17
714,8,13
113,9,4
213,11,17
615,18,10
504,24,5
184,26,17
324,30,16
111,31,16
224,34,14
85,35,18
104,37,6
394,42,15
144,44,14
245,47,13
94,48,17
85,49,15
154,51,17
84,52,15
95,53,16
61319,53,10
155,52,17
164,51,15
165,50,10
374,48,16
655,44,17
676,40,10
3717189,31,17
267,30,18
263,29,19
295,28,11
284,27,17
245,26,16
1273179,2,4
463,3,11
193,1,5
543,2,12
3225,8,3
1124,1,16
533,2,13
703128,1,3
713,8,17
92,9,18
1245,24,19
124,26,10
264,29,17
66,30,15
41,31,14
315,35,17
344,48,10
205,43,3
303,47,15
315,51,17
104,52,19
85,53,4
254536,1,6
553,2,11
212,3,5
3325,8,5
833,8,15
914,8,13
864,8,10
874,8,13
853,8,11
884,8,11
864,8,15
3863,33,13
165,34,11
1419,8,4
446,47,17
176,48,19
680,13,13
13,51,4
494,52,14
1248,26,16
106,27,15
144,28,17
135,29,16
243,31,16
275,33,17
284,35,18
995,42,3
143,43,16
145,44,16
474,47,17
135,48,18
474,51,16
185,52,15
22029,53,6
2806,53,14
854,53,22
535,52,14
375,53,16
464,52,24
365,51,20
996,51,15
60634,52,18
875,51,17
4227,48,15
1095,47,19
4567,47,17
3196,51,5
854,52,15
927,53,10
4155,53,15
385,52,20
264,51,19
665,48,20
1966,35,20
154,34,10
176,33,7
685,29,19
494,26,9
3036,9,17
253,8,21
1794,2,23
484,1,23
2725,8,18
133,9,13
1854,26,15
205,28,8
154,29,15
203,42,10
134,43,16
265,34,18
86,35,17
923,52,13
106,53,11
273,44,21
454,47,16
155,48,19
555,51,17
184,52,15
215,53,10
2706913,9,6
193,11,17
1532,34,9
73,35,17
735,48,17
386,52,12
516318,53,15
1795,53,5
1165,53,17
514,52,19
545,51,18
1435,48,18
1135,48,16
1365,48,19
535,47,24
2416,48,22
1095,47,24
2856,44,18
3597,35,20
1725,31,18
818737,8,14
423,9,20
3085,18,18
1045,21,19
1406,25,15
315,26,16
634,28,7
434,29,9
625,31,14
724,33,13
424,34,13
385,35,21
1435,39,17
416,40,14
994,43,11
446,44,19
1054,47,7
364,48,20
1134,51,13
386,52,14
293,53,5
2521634,8,6
1062,21,15
436,27,4
183,29,18
696,40,13
245,44,8
464,51,21
44,52,16
74,53,18
638323,8,17
94,9,18
183,11,14
1396,29,18
1662,51,19
54,52,9
103,53,19
1498506,1,18
554,8,19
43,9,16
864,21,20
254,25,8
75,26,19
203,29,18
1290,52,19
55,53,17
1227858,9,13
233,11,19
1175,26,19
215,29,12
1615,52,17
74,53,17
283085,1,18
634,8,12
93,9,18
1254,24,13
2150,53,19
4922725,1,15
544,3,4
1743,8,7
383,9,3
712,11,11
2745,19,9
635,21,3
1443,25,14
345,26,15
986,29,10
2106,35,3
1324,39,8
914,42,15
475,43,16
314,44,15
945,47,12
1245,51,13
375,52,8
323,53,6
126615,1,13
4767,9,3
453,8,10
2134,3,19
854,1,16
229769,1,15
852,3,17
2146,8,11
384,9,12
753,11,15
477370,3,9
1513,7,7
433,8,7
512,9,5
823,11,11
2735,19,5
1095,21,15
1686,25,4
393,26,12
805,29,11
798,30,10
366,31,15
694,33,17
915,35,11
2546,42,9
594,43,3
1614,47,14
415,48,3
714,51,13
454,52,7
464,53,17
1255125,48,18
1506,44,15
484,43,19
385,42,13
1105,39,21
1515,35,18
805,33,17
755,31,20
702,29,7
433,28,17
755,26,20
775,24,20
1165,21,21
785,19,19
2316,13,6
734,11,5
793,9,19
394,8,15
2735,1,21
509308,2,6
2014,8,10
374,9,3
652,11,3
353,12,8
347357,1,17
354,2,14
353,3,16
384,4,11
1394,8,8
429,43,6
21,42,5
547,52,8
836,3,6
333,11,16
4037,48,7
208112,52,16
204,51,5
894,47,15
685,44,4
205,43,16
213,42,13
128194,53,14
855,53,22
864,53,18
1930,8,10
154,9,7
272,11,10
255,13,15
685,18,14
154,19,15
98,53,23
176,21,17
136,22,15
554,26,18
152,53,23
102,28,17
145,29,15
304,31,16
224,33,16
555,37,17
865,43,10
54,44,11
586,48,15
334,51,15
321593,53,18
334,52,20
385,51,19
1076,53,10
493,47,12
1175,44,15
426,43,19
335,42,15
1114,39,19
794,37,18
1216,34,3
353,33,18
756,31,19
741,29,18
455,28,17
775,26,18
746,24,14
1195,21,17
774,19,16
775,17,17
2085,11,5
1575,8,18
1944,3,18
13898,1,3
202,3,17
514,8,16
104,9,14
212,11,15
1155,24,9
204,26,13
274,29,3
54,30,8
246,33,3
362,37,15
185,39,16
405,44,16
274,47,4
104,48,15
254,51,9
124,52,18
9878,2,6
343,3,14
2014,8,12
454,9,8
814,11,14
2175,16,5
364,17,17
844,19,14
846,21,16
1314,24,15
455,25,15
444,26,18
455,27,17
915,29,17
884,31,18
865,33,18
985,35,19
885,37,14
985,39,17
1967,43,16
2045,47,16
474,48,15
1515,51,14
526,52,15
424,53,14
2436,53,11
335,52,6
383,51,16
1225,48,14
275,47,15
1096,44,15
393,43,17
346,42,15
1125,39,17
2235,33,14
734,31,4
641,29,13
744,27,15
1126,24,5
1164,21,15
714,19,13
3817,9,4
333,8,9
992,2,16
2445,8,11
534,9,7
873,11,10
266468,2,13
183,3,17
824,8,17
174,9,14
362,11,18
1676,21,16
164,22,16
505,25,14
174,26,18
505,29,17
146,30,5
203,31,18
334,33,18
195,34,18
164,35,18
656,39,9
153,40,17
324,42,17
165,43,17
175,44,20
513,47,18
676,51,18
144,52,14
164,53,17
6154,1,12
2815,8,14
454,9,10
784,11,15
4026,21,15
1246,24,15
394,25,15
375,26,4
1274,29,15
776,31,9
1354,34,11
316,35,15
1606,39,15
1183,42,11
826,44,16
1224,47,12
395,48,5
1244,51,14
416,52,14
364,53,7
10144,6,5
572,8,4
473,9,9
663,11,7
3595,21,9
1535,25,14
294,26,6
764,28,14
345,29,8
811,31,13
1436,35,7
724,37,3
692,39,13
1436,43,14
384,44,17
1076,47,7
394,48,13
1064,51,9
344,52,7
333,53,5
527580,11,16
814,9,14
433,8,17
2015,3,19
373,2,20
414,1,21
166210,1,17
653,3,17
1704,8,16
394,9,17
674,11,17
3356,21,15
685,23,15
364,24,10
405,25,15
315,26,17
305,27,13
314,28,15
405,29,17
678,31,16
1364,35,16
686,37,16
666,39,17
933,42,13
1776,47,17
334,48,11
956,51,13
374,52,15
285,53,12
31085,53,9
322,52,18
355,51,16
1076,48,17
314,47,13
1055,44,17
335,43,16
355,42,17
674,40,14
384,39,18
1376,35,16
764,33,15
625,31,13
362,30,13
326,29,16
1034,26,16
665,24,13
1055,21,16
564,1,3
2675,8,6
182,11,16
694,9,15
394,8,16
704,13,13
1655,1,16
1234,21,9
405,22,11
754,24,4
764,26,15
1065,29,6
423,30,6
371,31,14
1133,34,8
1004,37,6
775,39,14
1045,42,13
363,43,16
386,44,17
1115,47,15
364,48,14
452,1,12
654,51,14
384,52,14
354,53,14
41998,1,14
615,3,5
1813,8,14
374,9,12
1423,13,15
2807,21,17
1435,25,16
294,26,16
1026,29,13
414,30,15
336,31,13
655,33,15
435,34,15
344,35,17
1346,39,16
334,40,10
665,42,13
735,44,18
1004,47,15
344,48,13
