767309,1,19
273,3,19
644,8,15
173,9,19
254,11,20
194,13,5
463,16,19
627,21,15
154,22,20
223,24,16
145,25,3
183,26,19
375,29,16
293,31,19
264,33,19
265,35,5
513,39,13
75,33,16
425,42,16
154,43,21
21,35,23
118,44,20
454,47,20
294,3,16
152,50,22
103,51,21
205,52,19
125,39,20
264,40,19
364,42,8
206,43,22
222,44,24
505,47,23
134,48,23
376,50,24
143,51,20
156,52,9
202,53,18
208,8,10
734,11,10
1145,12,14
980,53,21
404,52,22
385,51,19
1087,19,6
298,47,20
295,53,14
261,21,9
333,52,20
45,44,21
116,22,15
218,43,18
275,51,22
274,50,19
98,24,17
474,25,15
435,26,12
159,48,18
944,34,21
265,50,23
87,29,14
38,51,18
254,32,10
314,52,7
494,31,16
274,51,19
65,52,19
285,50,20
1075,31,4
733,50,23
85,33,12
194,51,6
84,52,18
64,32,19
675,33,21
184,32,23
205,52,16
374,51,24
486,34,14
203,33,23
1015,35,15
216,50,20
454,51,20
524,52,15
285,39,15
364,40,12
185,52,24
575,42,23
254,43,23
175,35,18
234,51,11
325,39,16
484,40,14
45,51,23
224,47,22
195,52,11
224,48,21
225,42,10
354,53,9
84,43,15
174,50,13
295,42,18
504,52,22
305,53,24
935,47,20
274,48,15
785,50,18
375,51,9
403,52,5
364,53,14
1338044,2,11
103,1,4
563,8,12
153,9,3
62,2,19
74,11,10
544,8,4
253,19,10
94,21,3
104,22,3
73,24,11
164,26,5
114,25,4
243,27,4
156,34,4
18,30,5
3,31,4
56,35,7
14,29,15
219,39,8
73,40,7
294,44,10
204,47,11
165,51,15
204,53,11
1006546,8,16
1124,9,8
1393,11,8
1204,13,14
3677,19,3
1104,21,11
555,22,13
1355,24,9
614,25,12
605,26,7
533,27,9
1284,29,13
1234,31,12
2496,35,11
2236,39,11
6004,53,14
313,52,9
415,51,6
583,50,3
3085,44,13
885,42,3
473,39,7
8637,39,12
545,35,13
1395,35,5
484,34,8
1244,31,13
719,29,16
1515,25,14
835,22,6
564,21,6
454,19,13
2395,12,4
1124,9,5
333,8,8
562,7,8
274535,53,15
444,52,16
535,51,18
504,50,3
3027,44,4
4295,35,11
685,34,12
1910,30,9
404,29,4
984,27,16
615,26,7
413,25,3
494,24,10
965,22,15
594,21,9
914,19,11
3427,12,15
2085,8,14
3136,2,6
103862,1,17
1293,1,9
2084,8,15
603,9,13
904,8,9
4585,19,17
1206,21,10
674,22,14
75,19,14
84,21,16
8648,12,19
1996,9,22
884,8,4
622,9,7
833,9,16
954,9,19
1364,11,13
7367,19,9
4337,21,21
1965,21,6
833,21,19
1976,21,15
645,22,14
265,21,10
694,22,9
143,21,20
185,24,20
505,22,3
443,26,18
215,24,20
534,25,4
575,26,12
854,26,4
474,25,7
363,26,16
285,29,18
642,31,16
243,26,3
