655876,52,23
645,51,12
204,52,20
995,52,23
1495,51,24
255,52,20
1795,53,19
165,52,23
765,53,22
985,52,18
995,53,24
865,52,15
414,51,10
1305,52,18
22489134,27,7
4346,27,11
2767,27,10
3586,27,7
844,27,4
1694,27,8
2165,27,3
844,27,12
855,27,7
844,27,13
2576,27,4
743,3,18
184,27,7
844,27,12
4507,27,7
3115,25,16
1556,29,15
2185,27,12
7041,51,15
394,52,3
194,27,12
170,53,14
6029,27,7
4307,27,6
5052015,19,18
865,27,15
244,29,18
2411,51,17
193,53,15
91333,29,6
5786,43,11
3337,51,8
404,52,10
364,53,3
577966,33,7
1573,52,6
2065,51,5
173,52,17
155,53,9
1059,29,17
415,26,16
295,24,15
81339,53,18
303,52,18
355,51,18
2947,43,19
5813,27,19
1154231,19,5
3976,29,3
1621,33,9
4066,43,16
3597,52,14
384,53,14
2762,19,9
4256,8,15
2325,2,15
13577,51,14
414,52,3
364,53,10
2105,51,13
795,53,4
318144,52,21
894,51,5
584,52,13
995,53,15
2706,52,4
22596,53,14
415,52,18
3867,52,17
454,51,17
3227,34,17
2019,29,20
1965,24,20
3076,26,17
755,24,17
2746,18,6
84495,51,3
1249,24,14
1395,51,5
474,52,9
374,53,4
26263,43,15
2165,48,13
1446,51,14
464,52,15
405,53,7
4166,53,20
585,52,22
534,51,21
1656,27,15
119,53,15
546,47,20
44,52,14
105,29,18
630,51,18
1365,34,9
1153,47,15
134624,53,18
1015,51,21
825,53,16
395,52,17
524,51,22
245,47,18
2005,43,18
2937,37,17
57053,2,7
1103,19,18
4458,24,14
1945,33,18
70,29,16
2226,24,3
770,37,8
357925,33,9
4056,44,17
1135,47,14
1495,51,11
355,52,11
354,53,13
2096,24,10
72543,19,6
2801,52,15
1625,48,14
4797,53,15
395,52,17
475,51,18
1335,48,12
4656,19,14
1963,33,17
5516,1,14
94977,29,6
3509,37,7
4637,48,4
1364,51,13
444,52,12
445,53,14
2466,51,14
416,52,15
353,53,13
63025,29,4
998,34,9
3295,51,15
205,52,16
164,53,15
192371,53,15
385,52,18
2943,19,15
253,53,15
425,52,11
485,51,12
2484,29,18
2883,37,17
3927,48,6
1114,51,16
345,52,7
343,53,14
1949,24,16
2446,19,17
677760,52,5
4026,53,20
315,52,20
404,51,17
4137,51,14
475,52,16
383894,53,10
374,52,17
435,51,16
725,52,13
505,51,18
1339546,11,7
263,13,5
3031,35,7
655,51,15
563,48,8
134,52,4
153,51,9
46165,8,15
333,9,6
2794,1,7
2314,24,16
665,26,13
1425,30,16
969,33,17
1405,37,16
1915,43,13
1416,47,15
1365,51,14
375,52,15
284,53,4
140536,29,17
2486,21,10
3857,9,17
353,8,17
1865,2,18
12234,8,3
1953,11,18
1135,13,10
20,8,11
3551,19,16
6902,24,15
1435,26,15
725,27,16
1235,29,7
2197,33,5
2336,37,14
136870,1,12
2395,8,4
873,8,17
433,9,19
1715,13,6
3745,21,8
3706,29,14
9032,48,14
1316,51,14
424,52,13
495,53,4
2986,52,5
153,51,14
56973,52,6
1455,35,15
404,48,4
2225,51,5
93,52,12
164,43,14
585,51,2
884,47,16
314,48,15
1156,51,15
136,35,5
281,52,16
265,53,15
123660,8,7
2304,26,16
850,35,9
103,34,9
724,35,1
3811,13,8
55260,52,17
446,51,18
4326,48,7
844,51,14
364,52,15
375,53,7
3537,30,18
434,29,16
1335,26,20
5739,13,20
1825,9,20
484,8,21
609,48,8
3366,13,16
2306,9,9
383,8,15
542,48,3
84807,11,6
43,2,13
224,9,5
92,13,23
324,8,11
1741,35,12
94,29,4
223,30,14
700,48,4
372,44,15
21,52,11
568,51,19
175,53,13
2637,53,14
343,52,17
455,51,17
1535,47,16
4767,35,17
365,34,8
1284,31,4
2773,24,3
403,53,15
444,52,13
615,51,19
3907,44,18
4047,52,14
494,51,12
266,35,17
1224,48,17
385,51,5
21,47,7
316,52,6
780,30,16
364,44,19
140,29,18
1075,27,17
1536,24,16
5616,26,8
2255,9,16
553,8,17
2835,13,10
1605,9,14
414,8,5
363,53,13
97162,12,6
424,13,8
2935,19,5
884,21,5
1414,24,5
1494,27,15
885,29,8
102867,53,17
434,52,18
466,51,15
1395,48,3
332,47,3
765,11,7
1004,9,16
76,43,16
427,8,16
2349,37,10
855,35,14
456,34,15
2217,29,16
1406,26,15
6078,13,15
1855,9,16
463,8,14
2655,2,18
483,1,15
394,18,7
594,19,6
1314,21,9
1604,24,8
1564,28,6
894,29,13
3088,35,3
5643,47,6
774,48,11
1015,51,4
525,52,8
534,53,14
3605,48,12
2190,29,13
2869,35,13
3025,42,9
414,43,15
485,44,17
3137,51,5
522,52,6
414,53,8
11469,13,17
885,11,17
975,9,20
454,8,10
674,13,6
1464,8,15
63,9,3
493,13,13
94,2,17
994,24,15
535,21,7
726,48,5
698,24,4
136,51,6
133,52,4
52100,8,10
443,9,3
1904,13,11
3026,19,5
2376,24,4
983,27,14
4372,35,8
4286,44,15
985,47,4
874,48,12
975,51,5
475,52,15
473,53,15
69360,53,19
444,52,18
415,51,17
10,29,4
1244,26,9
411,47,12
1524,21,3
673,19,3
2101,37,16
294,13,10
511,35,10
1005,9,9
422,8,14
1154,29,18
2056,24,13
4707,13,7
404,12,18
454,11,17
