1073577,35,6
1084,33,14
1983,29,3
1585,26,13
2655,21,6
2536,2,16
493,1,18
3736,8,9
2763,2,5
1373061,1,18
693,8,12
54,9,6
803,18,17
74,19,6
163,21,13
255,24,17
144,26,9
224,29,4
73,30,12
322,34,17
555,42,15
424,48,16
245,51,17
54,52,19
65,53,4
3170518,35,17
435,34,14
734,33,16
2597,26,15
1025,24,16
2151943,1,15
144,2,19
573,8,19
83,9,19
814,19,15
155,21,19
244,24,19
155,26,20
204,29,17
65,30,16
87,31,19
114,33,16
123,34,14
56,35,17
455,42,13
134,44,17
224,47,13
275,51,16
94,52,20
55,53,18
396482,21,11
1214,24,12
795,26,14
385,27,9
393,28,15
485,29,16
374,30,3
439,31,9
734,33,13
444,34,5
444,35,14
3036,43,14
445,44,18
1235,47,15
375,48,15
1245,51,13
394,52,15
355,53,4
544771,8,14
253,9,6
1022,23,10
1562,44,13
695,52,13
842585,1,11
784,8,6
112,9,16
1184,21,18
275,24,16
163,26,13
286,29,7
312,33,11
145,34,4
543,48,6
74,42,16
134,44,18
245,47,7
363,51,21
94,52,20
1052562,52,5
684,51,3
3196,48,3
783,47,13
2276,44,15
6464,33,14
2142,29,13
1695,26,12
1295,24,15
1926,21,16
1041744,53,16
446,52,17
563,51,12
1536,48,6
794,47,18
1225,44,15
4257,35,10
795,34,14
565,33,17
385,31,3
1017,29,11
1035,27,13
415,26,3
1604,23,18
5778,11,13
1035,9,19
474,8,18
2725,2,12
503,1,11
84074,1,16
614,8,15
73,9,14
1194,24,20
155,26,19
234,29,18
364,34,8
64,35,18
464,51,6
174,44,15
605,52,20
84,53,19
226467,3,14
2335,8,16
465,9,16
874,11,16
4796,21,19
1445,24,19
955,26,5
514,27,18
1026,29,17
1104,31,18
1354,33,17
1155,34,7
824,34,18
4067784,8,5
313,1,12
123,2,3
644,8,15
72,9,9
1064,21,3
220,33,6
43,24,14
165,26,14
243,29,15
132,31,16
264,34,16
55,35,18
355,48,19
123,51,14
116,43,7
63,44,9
253,47,15
485,53,6
3746244,1,17
83,2,17
473,8,5
103,9,17
914,21,18
224,24,20
115,26,18
124,28,18
84,29,17
75,30,5
72,31,19
104,33,16
104,34,19
174,37,20
145,48,17
184,42,3
63,43,14
65,44,19
84,51,10
305,52,14
204,53,18
1401249,51,3
3846,35,14
1034,31,11
245,30,3
975,26,20
494,24,14
695,21,14
2866,9,3
252,8,5
1363,2,10
